109	小排量	1.598,1.598,1.598,1.598,1.598,1.598,1.598,1.598,1.598,1.598,1.598,1.598,1.598,1.598,1.598,1.598,1.598,1.598,	93号汽油:18	5挡手动:9,6挡CVT手自一体:9	5门5座两厢车:6,4门5座三厢车:12	
108	小排量	1.299,1.299,1.299,1.497,1.497,	93号汽油:5	5挡手动:5	4门5座三厢车:5	
154	中排量	1.498,1.498,1.498,1.808,1.808,1.808,1.792,1.792,1.792,1.498,	93号汽油:10	5挡手动:7,6挡手自一体:3	4门5座三厢车:10	
563	小排量	1.498,1.498,1.498,1.498,1.498,1.498,1.498,1.498,1.498,1.498,	93号汽油:10	5挡手动:10	4门5座三厢车:10	
473	小排量	1.499,1.499,1.499,1.834,1.834,1.499,1.499,1.499,1.499,1.499,1.834,1.834,1.499,1.499,	93号汽油:14	5挡手动:12,4挡自动:2	4门5座三厢车:14	
82	中排量	1.798,1.798,1.798,1.798,	93号油电混合:4	无级变速:4	5门5座两厢车:4	
454	中排量	1.997,1.997,1.997,	93号汽油:3	CVT无级变速:3	4门5座三厢车:3	
511	中排量	1.997,	93号汽油:1	无级变速:1	2门4座硬顶敞篷车:1	
495	小排量	1.342,1.342,1.342,1.498,1.498,1.342,1.342,	93号汽油:7	5挡手动:7	5门5座两厢车:2,4门5座三厢车:5	
496	小排量	1.498,1.498,1.498,1.498,1.498,1.498,1.498,1.498,1.587,1.498,1.498,1.498,1.498,1.498,1.587,1.498,1.587,1.498,1.498,	93号汽油:19	5挡手动:16,无级变速:3	4门5座三厢车:19	
484	小排量	1.597,1.597,1.597,1.597,	97号汽油:4	5挡手动:2,4挡自动:2	4门5座掀背车:4	
485	小排量	1.597,1.597,	93号汽油:2	5挡手动:1,4挡自动:1	4门5座三厢车:2	
499	小排量	1.597,1.597,1.597,1.597,1.597,1.597,1.597,1.597,	97号汽油:8	5挡手动:4,4挡自动:4	5门5座掀背车:4,4门5座三厢车:4	
500	中排量	1.6,1.6,1.6,1.6,1.834,1.6,1.6,1.834,1.6,1.834,1.834,1.834,1.834,1.834,1.834,1.834,1.834,1.6,1.6,1.6,1.6,1.6,1.6,1.6,	97号汽油:24	5挡手动:10,4挡自动:14	5门5座掀背车:12,4门5座三厢车:12	
541	小排量	1.796,1.586,1.586,1.796,1.796,1.586,1.586,1.586,1.586,1.586,1.586,1.796,	93号汽油:12	5挡手动:6,4挡自动:6	5门5座两厢车:12	
542	小排量	1.586,1.586,1.586,1.796,1.796,1.586,	93号汽油:6	5挡手动:3,4挡自动:3	4门5座三厢车:6	
429	小排量	1.498,1.498,1.498,1.498,1.498,1.498,	93号汽油:6	5挡手动:3,4挡自动:3	5门5座两厢车:6	
430	中排量	1.795,1.795,1.795,1.796,1.796,1.796,1.795,1.795,1.795,1.796,1.796,1.796,1.795,1.795,	93号汽油:14	5挡手动:5,5挡手自一体:9	5门5座掀背车:8,4门5座三厢车:6	
97	小排量	1.598,1.598,1.598,1.999,1.999,1.999,1.598,1.598,1.598,1.598,	93号汽油:10	5挡手动:4,4挡手自一体:6	4门5座三厢车:10	
116	中排量	1.999,1.598,1.598,1.999,	93号汽油:4	5挡手动:1,4挡手自一体:1,6挡手动:1,5挡手自一体:1	5门5座两厢车:4	
94	小排量	1.999,1.598,1.598,1.999,1.999,1.598,1.598,1.598,1.999,	93号汽油:9	5挡手动:2,4挡手自一体:3,6挡手动:2,5挡手自一体:2	5门5座两厢车:4,4门5座三厢车:5	
96	中排量	1.796,1.796,1.796,1.796,1.796,1.796,	93号汽油:6	4挡自动:6	4门5座三厢车:2,5门5座两厢车:1,3门5座两厢车:2,2门4座硬顶敞篷车:1	
114	小排量	1.598,1.598,1.598,1.845,1.845,1.598,1.598,1.598,1.598,1.845,1.845,1.598,	93号汽油:12	5挡手动:4,7挡CVT手自一体:4,4挡手自一体:4	4门5座三厢车:6,5门5座两厢车:6	
90	小排量	1.497,1.497,1.497,1.845,1.845,1.497,	93号汽油:6	5挡手动:4,无级变速:2	4门5座三厢车:6	
88	小排量	1.497,1.497,1.497,1.497,1.497,1.497,1.497,1.497,	93号汽油:8	5挡手动:8	5门5座掀背车:8	
89	中排量	1.497,1.497,1.497,1.971,1.845,1.845,	93号汽油:6	5挡手动:5,4挡手自一体:1	4门5座三厢车:6	
520	小排量	1.598,1.598,1.598,1.598,	93号汽油:4	5挡手动:2,4挡自动:2	4门5座三厢车:4	
129			93号汽油:6	5挡手动:2,4挡手自一体:4	4门5座三厢车:6	
528	小排量	1.599,1.599,1.599,1.599,1.599,1.599,1.599,1.795,1.795,1.599,1.599,1.599,1.599,1.795,1.795,1.599,	93号汽油:16	5挡手动:8,4挡自动:8	4门5座三厢车:12,5门5座两厢车:4	
519	小排量	1.598,1.598,1.598,1.618,1.618,1.618,1.618,1.598,1.598,	93号汽油:5,97号汽油:4	5挡手动:2,无级变速:3,6挡手动:2,6挡CVT手自一体:2	5门5座两厢车:9	
546	中排量	1.598,1.598,1.598,1.997,1.997,1.997,1.997,1.598,	93号汽油:8	5挡手动:2,4挡自动:2,无级变速:4	4门5座三厢车:8	
550	小排量	1.498,1.498,1.498,1.498,1.498,1.498,	93号汽油:6	5挡手动:3,无级变速:3	4门5座三厢车:6	
81			93号汽油:9	5挡手动:4,4挡自动:5	4门5座三厢车:9	
115	中排量	1.795,1.795,1.795,1.796,1.796,1.796,1.795,1.795,1.795,	93号汽油:9	5挡手动:4,5挡手自一体:5	4门5座三厢车:9	
85	小排量	1.598,1.598,1.598,1.598,1.598,1.598,1.598,	93号汽油:7	5挡手动:4,无级变速:3	4门5座三厢车:7	
427	中排量	1.998,1.998,	97号汽油:2	6挡双离合:2	4门5座三厢车:2	
493	小排量	1.584,1.584,1.584,1.584,1.584,1.584,	93号汽油:6	5挡手动:4,4挡手自一体:2	4门5座三厢车:6	
530	中排量	1.798,1.798,1.798,1.798,1.798,1.798,1.798,1.798,1.998,1.998,1.998,1.998,1.998,1.798,1.798,1.798,1.798,1.798,1.798,1.798,1.798,	93号汽油:21	5挡手动:11,6挡CVT:10	4门5座三厢车:21	
1257	中排量	1.799,1.799,	93号汽油:2	5挡手动:1,5挡自动:1	4门5座三厢车:2	
553	中排量	2.457,2.457,2.457,	97号汽油:3	5挡手动:1,6挡手动:2	4门5座三厢车:2,5门5座两厢车:1	
515	小排量	1.598,1.598,1.798,1.598,1.598,1.39,1.598,1.598,1.39,1.984,1.39,1.798,1.39,1.798,1.984,1.39,1.39,1.39,1.984,1.984,1.984,1.598,1.598,1.598,1.598,1.798,	93号汽油:21,97号汽油:5	5挡手动:9,6挡手自一体:7,7挡双离合:9,6挡双离合:1	5门5座掀背车:26	
111	中排量	1.999,1.999,1.999,	97号汽油:3	6挡双离合:3	3门4座两厢车:3	
107	中排量	1.999,1.999,1.999,1.999,1.999,	97号汽油:5	6挡双离合:5	4门5座三厢车:5	
428	中排量	1.984,1.798,1.798,	97号汽油:3	7挡双离合:2,6挡双离合:1	5门5座两厢车:3	
130	小排量	1.591,1.591,1.591,1.975,1.975,1.591,1.591,1.591,	93号汽油:8	5挡手动:4,4挡自动:4	5门5座两厢车:8	
441	小排量	1.591,1.591,1.591,1.591,	93号汽油:4	6挡手动:2,6挡手自一体:2	4门4座两厢车:4	
564	小排量	1.591,1.591,1.591,1.591,1.591,1.591,1.591,1.795,1.795,1.795,1.795,1.591,1.591,1.591,	93号汽油:14	5挡手动:7,4挡自动:7	4门5座三厢车:14	
