		2171	上汽通用五菱,	上汽通用五菱,	乐驰,	宝骏乐驰	0	微型车,					4.18万,4.68万,4.88万,4.28万,4.58万,4.98万,4.38万,4.78万,5.18万,4.02万,4.28万,4.68万,4.18万,4.68万,4.88万,3.98万,4.28万,4.78万,6.18万,5.28万,5.88万,3.98万,4.28万,4.58万,4.78万,4.78万,6.18万,6.28万,4.48万,5.08万,5.28万,5.88万,4.58万,4.58万,4.78万,5.68万,6.28万,5.28万,5.88万,5.88万,4.58万,5.68万,5.88万,4.58万,5.68万,5.88万,6.18万,7.28万,	1.0L,1.0L,1.0L,1.2L,1.2L,1.2L,1.2L,1.2L,1.2L,0.8L,0.8L,0.8L,1.0L,1.0L,1.0L,0.8L,0.8L,0.8L,0.8L,1.0L,1.0L,0.8L,0.8L,0.8L,0.8L,0.8L,0.8L,0.8L,1.0L,1.0L,1.0L,1.0L,0.8L,0.8L,0.8L,0.8L,0.8L,1.0L,1.0L,1.0L,0.8L,0.8L,1.0L,0.8L,0.8L,1.0L,0.8L,0.8L,	90号汽油,90号汽油,90号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,93号汽油,93号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,93号汽油,90号汽油,90号汽油,无铅汽油,90号汽油,90号汽油,90号汽油,90号汽油,93号汽油,无铅汽油,90号汽油,93号汽油,无铅汽油,90号汽油,93号汽油,无铅汽油,	5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡自动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,4挡自动,4挡自动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,4挡自动,4挡自动,5挡手动,5挡手动,5挡手动,5挡手动,4挡自动,5挡手动,5挡手动,4挡自动,5挡手动,5挡手动,4挡自动,	5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,	3495*1495*1523,3495*1495*1523,3495*1495*1523,3565*1515*1510,3565*1515*1510,3565*1515*1510,3545*1495*1523,3545*1495*1523,3545*1495*1523,3495*1495*1523,3495*1495*1523,3495*1495*1523,3495*1495*1523,3495*1495*1523,3495*1495*1523,3495*1495*1523,3495*1495*1523,3495*1495*1523,3495*1495*1523,3495*1495*1523,3495*1495*1523,3495*1495*1485,3495*1495*1485,3495*1495*1523,3495*1495*1523,3495*1495*1485,3495*1495*1523,3495*1495*1523,3495*1495*1485,3495*1495*1485,3495*1495*1523,3495*1495*1523,3495*1495*1485,3495*1495*1523,3495*1495*1523,3495*1495*1485,3495*1495*1523,3495*1495*1523,3495*1495*1485,3495*1495*1523,3495*1495*1485,3495*1495*1485,3495*1495*1485,3495*1495*1485,3495*1495*1485,3495*1495*1485,3495*1495*1485,3495*1495*1485,
		2233	广汽丰田,	广汽丰田,	雅力士,	丰田雅力士	0	小型车,					8.70万,9.30万,8.88万,9.48万,9.48万,10.08万,10.68万,9.20万,9.80万,9.38万,9.98万,10.00万,10.60万,10.92万,11.71万,11.96万,12.31万,12.56万,	1.3L,1.3L,1.6L,1.6L,1.6L,1.6L,1.6L,1.3L,1.3L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,	93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,	5挡手动,4挡自动,5挡手动,5挡手动,4挡自动,4挡自动,4挡自动,5挡手动,4挡自动,5挡手动,4挡自动,5挡手动,4挡自动,4挡自动,5挡手动,5挡手动,4挡自动,4挡自动,	5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,	3915*1695*1545,3915*1695*1545,3915*1695*1545,3915*1695*1545,3915*1695*1545,3915*1695*1545,3915*1695*1545,3750*1695*1545,3750*1695*1545,3750*1695*1545,3750*1695*1545,3750*1695*1545,3750*1695*1545,3750*1695*1545,3750*1695*1545,3750*1695*1545,3750*1695*1545,3750*1695*1545,
		1193	长安福特,	长安福特,	嘉年华两厢,	福特嘉年华两厢	0	小型车,					10.38万,11.18万,7.99万,8.99万,9.79万,10.19万,10.99万,11.29万,7.89万,9.29万,10.09万,7.89万,8.29万,9.29万,8.79万,9.29万,9.59万,10.09万,10.09万,10.89万,	1.5L,1.5L,1.3L,1.5L,1.5L,1.5L,1.5L,1.5L,1.3L,1.5L,1.5L,1.3L,1.3L,1.3L,1.5L,1.5L,1.5L,1.5L,1.5L,1.5L,	93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,	5挡手动,4挡手自一体,5挡手动,5挡手动,4挡手自一体,5挡手动,4挡手自一体,4挡手自一体,5挡手动,5挡手动,4挡手自一体,5挡手动,5挡手动,4挡手自一体,5挡手动,5挡手动,4挡手自一体,5挡手动,4挡手自一体,4挡手自一体,	5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,	3950*1722*1467,3950*1722*1467,3950*1722*1467,3950*1722*1467,3950*1722*1467,3950*1722*1467,3950*1722*1467,3950*1722*1467,3950*1722*1467,3950*1722*1467,3950*1722*1467,3950*1722*1467,3950*1722*1467,3950*1722*1467,3950*1722*1467,3950*1722*1467,3950*1722*1467,3950*1722*1467,3950*1722*1467,3950*1722*1467,
		2407	长安福特,	长安福特,	嘉年华三厢,	福特嘉年华三厢	0	小型车,					7.99万,8.99万,9.79万,10.99万,8.19万,9.59万,10.39万,9.09万,9.89万,10.19万,11.19万,8.38万,8.98万,9.98万,9.98万,8.38万,8.38万,8.98万,8.98万,9.98万,9.98万,9.98万,8.38万,8.38万,8.88万,8.98万,9.28万,9.98万,9.98万,8.88万,9.88万,8.38万,8.88万,10.18万,10.48万,11.98万,8.88万,9.88万,10.38万,11.28万,12.18万,	1.3L,1.5L,1.5L,1.5L,1.3L,1.5L,1.5L,1.5L,1.5L,1.5L,1.5L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.3L,1.3L,1.6L,1.6L,1.6L,1.6L,1.6L,1.3L,1.3L,1.6L,1.6L,1.6L,	93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,无铅汽油,无铅汽油,93号汽油,无铅汽油,无铅汽油,93号汽油,无铅汽油,无铅汽油,无铅汽油,无铅汽油,无铅汽油,无铅汽油,无铅汽油,无铅汽油,无铅汽油,无铅汽油,无铅汽油,无铅汽油,	5挡手动,5挡手动,4挡手自一体,4挡手自一体,5挡手动,5挡手动,4挡手自一体,5挡手动,4挡手自一体,5挡手动,4挡手自一体,5挡手动,5挡手动,4挡自动,4挡自动,5挡手动,5挡手动,5挡手动,5挡手动,4挡自动,4挡自动,4挡自动,5挡手动,5挡手动,5挡手动,5挡手动,4挡自动,4挡自动,4挡自动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,4挡自动,4挡自动,5挡手动,5挡手动,5挡手动,5挡手动,4挡自动,	4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,	4297*1722*1467,4297*1722*1467,4297*1722*1467,4297*1722*1467,4297*1722*1467,4297*1722*1467,4297*1722*1467,4297*1722*1467,4297*1722*1467,4297*1722*1467,4297*1722*1467,4153*1634*1435,4153*1634*1435,4153*1634*1435,4153*1634*1435,4153*1634*1435,4153*1634*1435,4153*1634*1435,4153*1634*1435,4153*1634*1435,4153*1634*1435,4153*1634*1435,4153*1634*1435,4153*1634*1435,4153*1634*1435,4153*1634*1435,4153*1634*1435,4153*1634*1435,4153*1634*1435,4153*1634*1435,4153*1634*1435,4153*1634*1435,4153*1634*1435,4153*1634*1435,4153*1634*1435,4153*1634*1435,4153*1634*1435,4153*1634*1435,4153*1634*1435,4153*1634*1435,4153*1634*1435,
		1250	哈飞汽车,	哈飞汽车,	赛马,	哈飞赛马	0	小型车,					5.48万,5.88万,6.28万,5.98万,6.38万,6.68万,7.38万,6.03万,6.93万,7.28万,7.84万,9.14万,6.08万,6.98万,7.33万,7.84万,10.09万,0.00万,7.68万,8.66万,9.45万,7.98万,9.15万,9.58万,8.58万,9.18万,9.58万,8.88万,9.68万,10.58万,8.80万,	1.5L,1.5L,1.5L,1.3L,1.3L,1.6L,1.6L,1.3L,1.3L,1.6L,1.6L,1.6L,1.3L,1.3L,1.6L,1.6L,1.6L,1.8L,1.3L,1.6L,1.6L,1.3L,1.6L,1.6L,1.3L,1.6L,1.6L,1.3L,1.6L,1.6L,1.3L,	93号汽油,93号汽油,93号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,93号汽油,无铅汽油,90号汽油,无铅汽油,无铅汽油,90号汽油,无铅汽油,无铅汽油,90号汽油,无铅汽油,无铅汽油,90号汽油,无铅汽油,无铅汽油,	5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,4挡自动,5挡手动,5挡手动,5挡手动,5挡手动,4挡自动,5挡手动,5挡手动,5挡手动,5挡手动,4挡自动,5挡手自一体,5挡手动,5挡手动,4挡自动,5挡手动,5挡手动,4挡自动,5挡手动,5挡手动,4挡自动,5挡手动,5挡手动,4挡自动,5挡手动,	5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,4门5座两厢轿车,4门5座两厢轿车,4门5座两厢轿车,4门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,4门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,	3945*1695*1645,3945*1695*1695,3945*1695*1695,3885*1695*1635,3885*1695*1635,3885*1695*1635,3885*1695*1635,3885*1695*1635,3885*1695*1635,3885*1695*1635,3885*1695*1635,3885*1695*1635,3885*1695*1635,3885*1695*1635,3885*1695*1635,3885*1695*1635,3885*1695*1635,4460*1725*1460,3885*1695*1635,3885*1695*1635,3885*1695*1635,3885*1695*1635,3885*1695*1635,3885*1695*1635,3885*1695*1635,3885*1695*1635,3885*1695*1635,3885*1695*1635,3885*1695*1635,3885*1695*1635,3885*1695*1635,
		2518	海马汽车,	海马汽车,	丘比特,	海马丘比特	0	小型车,					5.39万,5.89万,6.69万,6.89万,6.39万,6.99万,7.19万,5.39万,5.89万,6.29万,6.69万,6.39万,6.59万,6.89万,6.99万,7.19万,	1.3L,1.3L,1.3L,1.5L,1.5L,1.5L,1.5L,1.3L,1.3L,1.3L,1.3L,1.5L,1.5L,1.5L,1.5L,1.5L,	93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,	5挡手动,5挡手动,5挡手动,6挡手自一体,6挡手自一体,5挡手动,6挡手自一体,5挡手动,5挡手动,5挡手动,5挡手动,6挡手自一体,5挡手动,6挡手自一体,5挡手动,6挡手自一体,	5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,	3890*1695*1480,3890*1695*1480,3890*1695*1480,3890*1695*1480,3890*1695*1480,3890*1695*1480,3890*1695*1480,3890*1695*1480,3890*1695*1480,3890*1695*1480,3890*1695*1480,3890*1695*1480,3890*1695*1480,3890*1695*1480,3890*1695*1480,3890*1695*1480,
		2368	江淮汽车,	江淮汽车,	同悦,	江淮同悦	0	小型车,					4.88万,5.08万,5.38万,5.48万,5.68万,5.68万,4.98万,5.18万,5.48万,5.78万,6.08万,6.38万,0.00万,4.98万,5.28万,5.58万,5.58万,5.88万,6.68万,	1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.5L,1.5L,1.5L,	93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,	5挡手动,5挡手动,5挡手动,5挡手动,5挡半自动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡半自动,5挡半自动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,	4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,	4155*1650*1445,4155*1650*1445,4155*1650*1445,4155*1650*1445,4155*1650*1445,4155*1650*1445,4155*1650*1465,4155*1650*1465,4155*1650*1465,4155*1650*1465,4155*1650*1465,4155*1650*1465,4155*1650*1465,4155*1650*1465,4155*1650*1465,4155*1650*1465,4155*1650*1465,4155*1650*1465,4155*1650*1465,
		3487	江淮汽车,	江淮汽车,	同悦CROSS,	江淮同悦CROSS	0	小型车,					5.38万,5.78万,5.78万,6.08万,6.08万,	1.3L,1.3L,1.3L,1.3L,1.3L,	93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,	5挡手动,5挡手动,5挡手动,5挡半自动,5挡手动,	-,-,-,-,-,	3965*1720*1545,3965*1720*1545,3965*1720*1545,3965*1720*1545,3965*1720*1545,
		2369	江淮汽车,	江淮汽车,	同悦RS,	江淮同悦RS	0	小型车,					4.88万,5.08万,5.38万,5.48万,5.68万,5.68万,5.48万,5.78万,6.38万,6.38万,6.08万,6.38万,4.98万,5.28万,5.58万,5.58万,5.68万,	1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.5L,1.5L,	93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,	5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡半自动,5挡手动,5挡手动,5挡手自一体,5挡手动,5挡半自动,5挡半自动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,	-,-,-,-,-,-,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,4门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,	3965*1650*1445,3965*1650*1445,3965*1650*1445,3965*1650*1445,3965*1650*1445,3965*1650*1445,3965*1650*1465,3965*1650*1465,3965*1650*1465,3965*1650*1465,3965*1650*1465,3965*1650*1465,3965*1650*1465,3965*1650*1465,3965*1650*1465,3965*1650*1465,3965*1650*1465,
		1190	长安铃木,	长安铃木,	羚羊,	铃木羚羊	0	小型车,					4.18万,4.58万,5.28万,4.18万,4.58万,5.18万,4.58万,5.28万,4.58万,4.98万,5.28万,5.88万,5.98万,6.48万,6.88万,7.78万,4.98万,5.88万,5.98万,6.48万,6.88万,7.78万,5.38万,6.18万,6.18万,7.18万,8.18万,8.48万,9.88万,6.98万,7.98万,7.98万,8.18万,8.38万,8.48万,9.88万,6.98万,7.98万,7.98万,8.88万,8.98万,9.48万,9.88万,10.27万,11.28万,11.27万,12.48万,	1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,	93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,无铅汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,无铅汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,90号汽油,无铅汽油,90号汽油,无铅汽油,90号汽油,无铅汽油,90号汽油,	5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,4挡自动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,4挡自动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,4挡自动,4挡自动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,4挡自动,4挡自动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,4挡自动,4挡自动,4挡自动,4挡自动,4挡自动,4挡自动,	4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,	4105*1590*1395,4105*1590*1395,4105*1590*1395,4105*1590*1395,4105*1590*1395,4105*1590*1395,4105*1590*1380,4105*1590*1380,4105*1590*1380,4095*1590*1380,4105*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,4095*1590*1380,
		2220	昌河铃木,	昌河铃木,	利亚纳三厢,	铃木利亚纳三厢	0	小型车,					6.28万,6.98万,7.28万,8.76万,9.16万,9.66万,9.98万,10.66万,6.28万,6.98万,7.28万,8.76万,9.16万,9.66万,10.16万,10.16万,7.68万,8.08万,8.58万,9.08万,9.58万,8.98万,9.38万,9.88万,10.38万,10.88万,10.28万,10.78万,11.28万,11.78万,	1.4L,1.4L,1.4L,1.6L,1.6L,1.6L,1.6L,1.6L,1.4L,1.4L,1.4L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,	93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,93号汽油,	5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,4挡自动,4挡自动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动,4挡自动,4挡自动,5挡手动,5挡手动,5挡手动,4挡自动,4挡自动,5挡手动,5挡手动,5挡手动,4挡自动,4挡自动,5挡手动,5挡手动,4挡自动,4挡自动,	5门5座三厢轿车,5门5座三厢轿车,5门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,5门5座三厢轿车,5门5座三厢轿车,5门5座三厢轿车,5门5座三厢轿车,5门5座三厢轿车,5门5座三厢轿车,5门5座三厢轿车,5门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,4门5座三厢轿车,	4350*1690*1545,4350*1690*1545,4350*1690*1545,4350*1690*1545,4350*1690*1545,4350*1690*1545,4350*1690*1545,4350*1690*1545,4350*1690*1545,4350*1690*1545,4350*1690*1545,4350*1690*1545,4350*1690*1545,4350*1690*1545,4350*1690*1545,4350*1690*1545,4350*1690*1545,4350*1690*1545,4350*1690*1545,4350*1690*1545,4350*1690*1545,4350*1690*1545,4350*1690*1545,4350*1690*1545,4350*1690*1545,4350*1690*1545,4350*1690*1545,4350*1690*1545,4350*1690*1545,4350*1690*1545,
		2078	昌河铃木,	昌河铃木,	派喜,	铃木派喜	0	小型车,					5.49万,5.89万,6.19万,	1.4L,1.4L,1.4L,	93号汽油,93号汽油,93号汽油,	5挡手动,5挡手动,5挡手动,	5门5座两厢轿车,5门5座两厢轿车,5门5座两厢轿车,	3715*1680*1600,3715*1680*1600,3715*1680*1600,
