27	263	昌河汽车	昌河汽车	昌河	爱迪尔		微型车				上市	3.69万,	1.0L,1.0L,	汽油:1	5挡手动:1	5门两厢轿车:1	3600*1600*1670:2
27	572	昌河铃木	昌河铃木	铃木	派喜		微型车				上市	6.19万,	1.4L,1.4L,1.4L,	汽油:1	5挡手动:1	5门两厢轿车:1	3715*1680*1600:3
27	245	奇瑞汽车	奇瑞汽车	奇瑞	奇瑞qq3		微型车				上市	5.09万,	1.0L,1.0L,1.0L,1.0L,1.0L,1.0L,1.0L,0.8L,	汽油:1	5挡手动:1	5门两厢轿车:1	3550*1495*1530:4,3568*1495*1530:2,3550*1495*1485:2
27	574	奇瑞汽车	奇瑞汽车	奇瑞	奇瑞qqme		微型车				上市	6.20万,	1.3L,1.3L,1.3L,1.3L,1.3L,	汽油:1	5挡序列变速箱:1	2门两厢轿车:1	3747*1597*1514:5
27	1185	奇瑞汽车	奇瑞汽车	奇瑞	旗云1		微型车				上市	5.49万,	1.3L,1.0L,1.0L,1.0L,	汽油:1	5挡手动:1	5门 - :1	4150*1640*1535:4
27	786	瑞麒	瑞麒	瑞麒	瑞麒m1		微型车				上市	6.08万,	1.3L,1.0L,1.0L,1.0L,1.0L,	汽油:1	5挡手动:1	5门两厢轿车:1	3601*1587*1527:5
27	1079	进口雪佛兰	进口雪佛兰	雪佛兰	斯帕可		微型车				上市	8.88万,	1.0L,1.0L,	汽油:1	5挡手动:1	5门两厢轿车:1	3640*1597*1522:2
27	566	进口smart	进口smart	smart	smartfortwo		微型车				上市	22.50万,	1.0L,1.0L,1.0L,1.0L,1.0L,1.0L,1.0L,1.0L,1.0L,1.0L,1.0L,1.0L,1.0L,1.0L,1.0L,	汽油:1	5挡序列变速箱:1	3门两厢轿车:1	2695*1559*1532:1,2695*1559*1542:9,2695*1559*1565:5
27	317	双环	双环	双环	小贵族		微型车				上市	5.19万,	1.1L,1.1L,1.1L,1.1L,	汽油:1	5挡手动:1	3门两厢轿车:1	3010*1605*1600:4
27	970	全球鹰	全球鹰	全球鹰	熊猫		微型车				上市	6.28万,	1.5L,1.3L,1.3L,1.3L,1.0L,1.0L,1.0L,1.5L,1.3L,	汽油:1	5挡手动:1	5门两厢轿车:1	3598*1630*1465:9
27	939	江淮汽车	江淮汽车	江淮	悦悦		微型车				上市	4.38万,	1.0L,1.0L,	汽油:1	5挡手动:1	5门两厢轿车:1	3535*1640*1475:2
27	1331	上海通用雪佛兰	上海通用雪佛兰	雪佛兰	爱唯欧两厢		小型车				上市	11.18万,	1.6L,1.6L,1.4L,1.4L,1.4L,1.4L,	汽油:1	5挡手动:1	5门两厢轿车:1	4039*1735*1517:6
27	1361	上海通用雪佛兰	上海通用雪佛兰	雪佛兰	爱唯欧三厢		小型车				上市	11.18万,	1.6L,1.6L,1.4L,1.4L,1.4L,1.4L,	汽油:1	5挡手动:1	4门三厢轿车:1	4399*1735*1517:6
27	575	进口奥迪	进口奥迪	奥迪	奥迪a1		小型车				上市	28.98万,	1.4L,1.4L,1.4L,	汽油:1	7挡双离合变速箱:1	3门两厢轿车:1	3954*1740*1416:3
27	264	昌河铃木	昌河铃木	铃木	北斗星		小型车				上市	5.80万,	1.4L,1.4L,1.4L,1.4L,1.4L,1.4L,1.4L,1.4L,1.0L,	汽油:1	5挡手动:1	5门两厢轿车:1	3450*1575*1675:5,3400*1575*1670:4
27	1412	北京汽车	北京汽车	北汽集团	北京汽车e系列		小型车				上市	8.68万,	1.5L,1.5L,1.5L,1.3L,1.3L,1.3L,1.3L,	汽油:1	5挡手动:1	5门两厢轿车:1	3998*1720*1503:7
27	23	进口奔驰	进口奔驰	奔驰	奔驰a级		小型车				上市	27.80万,	1.7L,1.5L,	汽油:1	7挡无级变速器:1	5门两厢轿车:1	3883*1764*1593:2
27	549	东风标致	东风标致	标致	标致207两厢		小型车				上市	10.28万,	1.6L,1.6L,1.6L,1.6L,1.4L,1.4L,	汽油:1	5挡手动:1	5门两厢轿车:1	3900*1680*1468:6
27	1347	东风标致	东风标致	标致	标致207三厢		小型车				上市	10.58万,	1.6L,1.6L,1.6L,1.6L,1.4L,1.4L,	汽油:1	5挡手动:1	4门三厢轿车:1	4260*1680*1468:6
27	1242	长安乘用	长安乘用	长安	长安cx20		小型车				上市	7.09万,	1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,	汽油:1	5挡手动:1	5门两厢轿车:1	3900*1700*1615:3,3900*1710*1570:3
27	1178	长城汽车	长城汽车	长城	长城c20r		小型车				上市	7.29万,	1.5L,1.5L,	汽油:1	5挡手动:1	5门两厢轿车:1	3890*1727*1604:2
27	1431	上海大众	上海大众	大众	crosspolo		小型车				上市	12.59万,	1.6L,1.6L,	汽油:1	5挡手动:1	5门两厢轿车:1	3987*1705*1486:2
27	152	广汽本田	广汽本田	本田	飞度		小型车				上市	11.98万,	1.5L,1.5L,1.5L,1.3L,1.3L,	汽油:1	5挡手动:1	5门两厢轿车:1	3900*1695*1525:5
27	561	广汽本田	广汽本田	本田	锋范		小型车				上市	15.98万,	1.8L,1.8L,1.8L,1.5L,1.5L,1.5L,1.5L,	汽油:1	5挡手动:1	4门三厢轿车:1	4422*1695*1470:7
27	1357	奇瑞汽车	奇瑞汽车	奇瑞	风云2两厢		小型车				上市	6.08万,	1.5L,1.5L,1.5L,1.5L,	汽油:1	5挡手动:1	5门两厢轿车:1	4139*1686*1492:4
27	948	奇瑞汽车	奇瑞汽车	奇瑞	风云2三厢		小型车				上市	6.18万,	1.5L,1.5L,1.5L,1.5L,	汽油:1	5挡手动:1	5门三厢轿车:1	4269*1686*1492:4
27	109	长安福特	长安福特	福特	嘉年华两厢		小型车				上市	11.29万,	1.5L,1.5L,1.5L,1.5L,1.5L,1.3L,1.5L,1.5L,	汽油:1	5挡手动:1	5门两厢轿车:1	3950*1722*1467:8
27	1352	长安福特	长安福特	福特	嘉年华三厢		小型车				上市	10.99万,	1.5L,1.5L,1.5L,1.3L,	汽油:1	5挡手动:1	4门三厢轿车:1	4297*1722*1467:4
27	1220	英伦汽车	英伦汽车	英伦汽车	金刚		小型车				上市	5.98万,	1.5L,1.5L,1.5L,1.5L,1.5L,	汽油:1	5挡手动:1	4门三厢轿车:1	4342*1692*1435:5
27	536	上海大众斯柯达	上海大众斯柯达	斯柯达	晶锐		小型车				上市	11.46万,	1.6L,1.6L,1.6L,1.4L,1.4L,1.4L,1.4L,	汽油:1	5挡手动:1	5门两厢轿车:1	4003*1642*1500:7
27	1488	上海大众斯柯达	上海大众斯柯达	斯柯达	晶锐scout		小型车				上市	11.59万,	1.6L,	汽油:1	6挡自动:1	5门两厢轿车:1	4031*1658*1541:1
27	1219	英伦汽车	英伦汽车	英伦汽车	金鹰		小型车				上市	6.18万,	1.5L,1.5L,1.5L,	汽油:1	5挡手动:1	5门两厢轿车:1	3999*1692*1465:3
27	405	长城汽车	长城汽车	长城	炫丽		小型车				上市	7.89万,	1.5L,1.5L,1.5L,1.5L,1.3L,1.3L,1.3L,1.3L,	汽油:1	5挡序列变速箱:1	5门两厢轿车:1	3907*1694*1521:8
27	1494	长城汽车	长城汽车	长城	炫丽cross		小型车				上市	6.79万,	1.5L,1.3L,1.3L,1.5L,1.5L,1.3L,1.3L,	汽油:1	5挡手动:1	5门两厢轿车:1	3950*1717*1542:7
27	629	力帆汽车	力帆汽车	力帆	力帆320		小型车				上市	5.49万,	1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,	汽油:1	5挡手动:1	5门两厢轿车:1	3745*1620*1430:7
27	444	长安铃木	长安铃木	铃木	羚羊		小型车				上市	5.28万,	1.3L,1.3L,1.3L,	汽油:1	5挡手动:1	4门三厢轿车:1	4105*1590*1395:3
27	1280	广汽本田-理念	广汽本田-理念	理念	理念s1		小型车				上市	9.98万,	1.5L,1.3L,1.3L,1.5L,1.5L,1.3L,1.3L,	汽油:1	5挡手动:1	4门三厢轿车:1	4420*1690*1495:7
27	265	昌河铃木	昌河铃木	铃木	利亚纳两厢		小型车				上市	10.66万,	1.6L,1.6L,1.6L,1.6L,1.6L,1.4L,1.4L,1.4L,	汽油:1	5挡手动:1	5门两厢轿车:1	4230*1690*1550:8
27	1353	昌河铃木	昌河铃木	铃木	利亚纳三厢		小型车				上市	10.66万,	1.6L,1.6L,1.6L,1.6L,1.6L,1.4L,1.4L,1.4L,	汽油:1	5挡手动:1	4门三厢轿车:1	4350*1690*1545:8
27	1100	东风日产	东风日产	日产	玛驰		小型车				上市	9.29万,	1.5L,1.5L,1.5L,1.5L,	汽油:1	5挡手动:1	5门两厢轿车:1	3779*1666*1522:1,3779*1666*1525:1,3779*1666*1526:2
27	136	长安马自达	长安马自达	马自达	马自达2		小型车				上市	10.53万,	1.5L,1.5L,1.5L,1.3L,1.3L,	汽油:1	5挡手动:1	5门两厢轿车:1	3905*1695*1480:5
27	1355	长安马自达	长安马自达	马自达	马自达2劲翔		小型车				上市	10.58万,	1.5L,1.5L,1.5L,1.3L,1.3L,	汽油:1	5挡手动:1	4门三厢轿车:1	4270*1695*1480:5
27	1263	MG	MG	MG	mg3		小型车				上市	8.97万,	1.5L,1.5L,1.3L,1.3L,	汽油:1	5挡手动:1	5门两厢轿车:1	3999*1728*1517:4
27	1435	MG	MG	MG	mg3xross		小型车				上市	10.37万,	1.5L,1.5L,	汽油:1	5挡手动:1	5门两厢轿车:1	4079*1739*1528:2
27	336	进口MINI	进口MINI	MINI	mini		小型车				上市	35.90万,	1.6L,1.6L,1.6L,1.6L,	汽油:1	6挡自动:1	3门两厢轿车:1	3729*1683*1407:1,3723*1683*1407:3
27	686	进口MINI	进口MINI	MINI	minicabrio		小型车				上市	41.50万,	1.6L,1.6L,	汽油:1	6挡自动:1	2门两厢轿车:1	3729*1683*1414:1,3723*1683*1414:1
27	337	进口MINI	进口MINI	MINI	miniclubman		小型车				上市	39.50万,	1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,	汽油:1	6挡自动:1	5门两厢轿车:1	3961*1683*1432:3,3961*1432*1426:1,3961*1683*1426:2
27	1337	进口MINI	进口MINI	MINI	minicoupe		小型车				上市	38.50万,	1.6L,1.6L,	汽油:1	6挡自动:1	3门跑车:1	3734*1683*1394:1,3728*1683*1388:1
27	1343	进口MINI	进口MINI	MINI	miniroadste		小型车				上市	43.30万,	1.6L,1.6L,	汽油:1	6挡自动:1	2门跑车:1	3734*1683*1400:1,3728*1683*1394:1
27	1395	一汽欧朗	一汽欧朗	欧朗	欧朗		小型车				上市	8.98万,	1.5L,1.5L,1.5L,1.5L,1.5L,1.5L,	汽油:1	5挡手动:1	4门三厢轿车:1	4485*1660*1465:6
27	56	上海大众	上海大众	大众	polo两厢		小型车				上市	12.39万,	1.6L,1.6L,1.6L,1.4L,1.4L,1.4L,1.4L,	汽油:1	5挡手动:1	5门两厢轿车:1	3970*1682*1462:7
27	1350	上海大众	上海大众	大众	polo三厢		小型车				上市	11.28万,	1.6L,1.6L,1.4L,1.4L,1.4L,	汽油:1	5挡手动:1	4门三厢轿车:1	4176*1650*1465:5
27	244	奇瑞汽车	奇瑞汽车	奇瑞	奇瑞a1		小型车				上市	5.68万,	1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,1.0L,1.0L,1.0L,1.0L,	汽油:1	5挡手动:1	5门两厢轿车:1	3700*1578*1564:10
27	789	海南海马	海南海马	海马	丘比特		小型车				上市	6.89万,	1.5L,1.3L,1.3L,1.3L,	汽油:1	5挡手动:1	5门两厢轿车:1	3890*1695*1480:3,3918*1725*1518:1
27	1392	东风悦达起亚	东风悦达起亚	起亚	起亚k2两厢		小型车				上市	9.99万,	1.6L,1.4L,1.4L,1.4L,	汽油:1	5挡手动:1	5门两厢轿车:1	4120*1700*1460:4
27	1293	东风悦达起亚	东风悦达起亚	起亚	起亚k2三厢		小型车				上市	9.99万,	1.6L,1.4L,1.4L,1.4L,1.4L,1.4L,1.4L,	汽油:1	5挡手动:1	4门三厢轿车:1	4370*1700*1460:7
27	1257	全球鹰	全球鹰	全球鹰	全球鹰gx2		小型车				上市	6.58万,	1.5L,1.5L,1.5L,1.3L,1.3L,	汽油:1	5挡手动:1	5门两厢轿车:1	3815*1648*1530:5
27	1192	瑞麒	瑞麒	瑞麒	瑞麒m5		小型车				上市	6.28万,	1.3L,1.3L,1.3L,	汽油:1	5挡手动:1	4门三厢轿车:1	3905*1587*1527:3
27	1164	北京现代	北京现代	现代	瑞纳两厢		小型车				上市	10.69万,	1.6L,1.4L,1.4L,1.4L,1.4L,1.4L,1.4L,1.4L,1.4L,	汽油:1	5挡手动:1	5门两厢轿车:1	4085*1700*1460:9
27	1491	北京现代	北京现代	现代	瑞纳三厢		小型车				上市	10.69万,	1.6L,1.4L,1.4L,1.4L,1.4L,1.4L,1.4L,1.4L,1.4L,	汽油:1	5挡手动:1	4门三厢轿车:1	4340*1700*1460:9
27	219	东风悦达起亚	东风悦达起亚	起亚	锐欧		小型车				上市	10.48万,	1.6L,1.6L,1.4L,1.4L,1.4L,	汽油:1	5挡手动:1	4门三厢轿车:1	4290*1695*1480:5
27	285	哈飞汽车	哈飞汽车	哈飞	赛马		小型车				上市	6.98万,	1.5L,1.5L,1.5L,	汽油:1	5挡手动:1	5门两厢轿车:1	3945*1695*1645:3
27	1360	上海通用雪佛兰	上海通用雪佛兰	雪佛兰	赛欧两厢		小型车				上市	7.58万,	1.4L,1.4L,1.2L,1.2L,1.2L,1.4L,1.4L,	汽油:1	5挡手动:1	5门两厢轿车:1	3947*1690*1503:7
27	141	上海通用雪佛兰	上海通用雪佛兰	雪佛兰	赛欧三厢		小型车				上市	7.58万,	1.4L,1.4L,1.4L,1.2L,1.2L,1.2L,1.2L,1.4L,1.4L,	汽油:1	5挡手动:1	4门三厢轿车:1	4249*1690*1505:9
27	548	江淮汽车	江淮汽车	江淮	同悦		小型车				上市	5.68万,	1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,	汽油:1	5挡手动:1	4门三厢轿车:1	4155*1650*1445:6
27	1499	江淮汽车	江淮汽车	江淮	同悦cross		小型车				上市	6.08万,	1.3L,1.3L,1.3L,1.3L,1.3L,	汽油:1	5挡手动:1	5门两厢轿车:1	3965*1720*1545:5
27	1363	江淮汽车	江淮汽车	江淮	同悦rs		小型车				上市	5.68万,	1.3L,1.3L,1.3L,1.3L,1.3L,1.3L,	汽油:1	5挡手动:1	5门两厢轿车:1	3965*1650*1445:6
27	199	东风日产	东风日产	日产	骊威		小型车				上市	12.98万,	1.8L,1.8L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,	汽油:1	5挡手动:1	5门两厢轿车:1	4420*1690*1590:2,4275*1730*1615:5,4178*1690*1565:5
27	167	一汽丰田	一汽丰田	丰田	威驰		小型车				上市	12.39万,	1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.3L,1.3L,1.3L,1.3L,	汽油:1	5挡手动:1	4门三厢轿车:1	4300*1700*1490:1,4320*1690*1490:1,4300*1690*1490:8
27	320	天津一汽	天津一汽	一汽	威乐		小型车				上市	7.68万,	1.5L,1.5L,	汽油:1	5挡手动:1	4门三厢轿车:1	4185*1660*1510:2
27	321	天津一汽	天津一汽	一汽	威志		小型车				上市	6.88万,	1.5L,1.5L,1.5L,1.5L,1.5L,	汽油:1	5挡手动:1	4门三厢轿车:1	4245*1680*1500:5
27	1254	天津一汽	天津一汽	一汽	威志v2		小型车				上市	5.59万,	1.3L,1.3L,1.3L,	汽油:1	5挡手动:1	5门两厢轿车:1	3760*1680*1530:3
27	1547	天津一汽	天津一汽	一汽	威志v2cross		小型车				上市	5.89万,	1.3L,1.3L,	汽油:1	5挡手动:1	5门两厢轿车:1	3840*1720*1530:2
27	1540	天津一汽	天津一汽	一汽	威志v5		小型车				上市	5.99万,	1.5L,1.5L,1.5L,	汽油:1	5挡手动:1	4门三厢轿车:1	4290*1680*1500:3
27	1490	夏利	夏利	夏利	夏利两厢		小型车				上市	3.88万,	1.0L,1.0L,1.0L,1.0L,1.0L,1.0L,1.0L,1.0L,1.0L,	汽油:1	5挡手动:1	5门两厢轿车:1	3745*1615*1385:2,3995*1615*1385:3,3680*1615*1385:4
27	941	天津一汽	天津一汽	一汽	夏利n5		小型车				上市	4.99万,	1.3L,1.3L,1.3L,1.0L,	汽油:1	5挡手动:1	4门三厢轿车:1	4155*1645*1435:4
27	319	夏利	夏利	夏利	夏利三厢		小型车				上市	4.58万,	1.4L,1.0L,1.0L,1.0L,	汽油:1	5挡手动:1	4门三厢轿车:1	4070*1615*1385:3,3995*1615*1385:1
27	577	东风悦达起亚	东风悦达起亚	起亚	秀尔		小型车				上市	12.78万,	1.6L,1.6L,1.6L,1.6L,1.6L,	汽油:1	5挡手动:1	5门两厢轿车:1	4096*1785*1663:5
27	94	东风雪铁龙	东风雪铁龙	雪铁龙	雪铁龙c2		小型车				上市	8.98万,	1.6L,1.4L,1.4L,	汽油:1	5挡手动:1	5门两厢轿车:1	3878*1676*1438:3
27	168	广汽丰田	广汽丰田	丰田	雅力士		小型车				上市	10.68万,	1.6L,1.6L,1.6L,1.6L,1.6L,1.3L,1.3L,	汽油:1	5挡手动:1	5门两厢轿车:1	3915*1695*1545:7
27	234	北京现代	北京现代	现代	雅绅特		小型车				上市	9.78万,	1.4L,1.4L,1.4L,1.4L,1.4L,	汽油:1	5挡手动:1	4门三厢轿车:1	4300*1695*1480:5
27	1249	英伦汽车	英伦汽车	英伦汽车	英伦sc5rv		小型车				上市	5.93万,	1.5L,1.5L,	汽油:1	5挡手动:1	5门两厢轿车:1	3919*1745*1505:2
27	1349	长安乘用	长安乘用	长安	悦翔两厢		小型车				上市	7.19万,	1.5L,1.5L,1.5L,1.5L,1.5L,1.5L,	汽油:1	5挡手动:1	5门两厢轿车:1	4080*1710*1475:6
27	628	长安乘用	长安乘用	长安	悦翔三厢		小型车				上市	6.09万,	1.5L,1.5L,1.5L,1.5L,1.5L,1.5L,1.5L,1.5L,1.5L,1.5L,1.5L,1.5L,	汽油:1	5挡手动:1	4门三厢轿车:1	4360*1710*1475:12
27	176	长安铃木	长安铃木	铃木	雨燕		小型车				上市	9.18万,	1.5L,1.5L,1.5L,1.5L,1.5L,1.5L,1.3L,1.3L,	汽油:1	5挡手动:1	5门两厢轿车:1	3765*1690*1510:7,3695*1690*1510:1
27	1276	众泰汽车	众泰汽车	众泰	众泰z200		小型车				上市	6.86万,	1.5L,1.5L,1.5L,1.5L,1.5L,1.5L,1.3L,1.3L,1.3L,1.3L,	汽油:1	5挡手动:1	4门三厢轿车:1	4277*1703*1490:10
27	1199	众泰汽车	众泰汽车	众泰	众泰z200hb		小型车				上市	7.66万,	1.5L,1.5L,1.5L,1.5L,1.5L,1.5L,1.5L,1.5L,1.3L,1.3L,1.3L,1.3L,	汽油:1	5挡手动:1	5门两厢轿车:1	3826*1640*1446:12
27	1223	全球鹰	全球鹰	全球鹰	自由舰		小型车				上市	5.58万,	1.5L,1.5L,1.5L,1.5L,1.3L,1.3L,1.3L,1.3L,1.3L,1.5L,1.0L,1.0L,	汽油:1	5挡手动:1	4门三厢轿车:1	4194*1680*1440:4,4152*1680*1440:8
27	88	东风雪铁龙	东风雪铁龙	雪铁龙	爱丽舍三厢		紧凑型车				上市	8.88万,	1.6L,1.6L,1.6L,1.6L,1.6L,	汽油:1	5挡手动:1	4门三厢轿车:1	4367*1708*1413:5
27	694	进口奥迪	进口奥迪	奥迪	奥迪a3		紧凑型车				上市	32.80万,	1.8L,1.8L,1.4L,1.4L,1.4L,	汽油:1	7挡双离合变速箱:1	5门两厢轿车:1	4292*1765*1423:5
27	1251	宝骏汽车	宝骏汽车	宝骏	宝骏630		紧凑型车				上市	7.38万,	1.5L,1.5L,1.5L,1.5L,1.5L,	汽油:1	6挡自动:1	4门三厢轿车:1	4597*1736*1462:5
27	58	一汽-大众	一汽-大众	大众	宝来		紧凑型车				上市	13.45万,	1.6L,1.6L,1.6L,1.6L,1.6L,1.4L,1.4L,1.4L,1.4L,1.4L,1.4L,	汽油:1	5挡手动:1	4门三厢轿车:1	4540*1775*1467:11
27	1444	进口宝马	进口宝马	宝马	宝马1系敞篷		紧凑型车				上市	36.80万,	2.0L,	汽油:1	6挡自动:1	2门跑车:1	4360*1748*1411:1
27	17	进口宝马	进口宝马	宝马	宝马1系两厢		紧凑型车				上市	30.60万,	1.6L,1.6L,	汽油:1	8挡自动:1	5门两厢轿车:1	4324*1765*1421:2
27	1451	进口宝马M	进口宝马M	宝马	宝马1系m		紧凑型车				上市	59.80万,	3.0L,	汽油:1	6挡手动:1	2门三厢轿车:1	4380*1803*1420:1
27	1443	进口宝马	进口宝马	宝马	宝马1系双门		紧凑型车				上市	32.00万,	2.0L,	汽油:1	6挡自动:1	2门跑车:1	4360*1748*1423:1
27	450	进口奔驰	进口奔驰	奔驰	奔驰b级		紧凑型车				上市	35.80万,	2.0L,2.0L,	汽油:1	7挡无级变速器:1	5门MPV:1	4273*1777*1598:1,4273*1777*1593:1
27	969	奔腾	奔腾	奔腾	奔腾b50		紧凑型车				上市	12.58万,	1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,	汽油:1	5挡手动:1	4门三厢轿车:1	4600*1785*1435:9
27	71	东风标致	东风标致	标致	标致307两厢		紧凑型车				上市	11.58万,	1.6L,1.6L,1.6L,1.6L,	汽油:1	5挡手动:1	5门两厢轿车:1	4212*1762*1531:4
27	1346	东风标致	东风标致	标致	标致307三厢		紧凑型车				上市	13.28万,	2.0L,2.0L,2.0L,1.6L,1.6L,1.6L,1.6L,	汽油:1	5挡手动:1	4门三厢轿车:1	4481*1746*1526:7
27	1339	东风标致	东风标致	标致	标致308		紧凑型车				上市	14.19万,	2.0L,2.0L,2.0L,1.6L,1.6L,1.6L,1.6L,	汽油:1	5挡手动:1	4门三厢轿车:1	4558*1805*1505:7
27	1471	进口标致	进口标致	标致	标致308cc		紧凑型车				上市	33.88万,	1.6L,1.6L,	汽油:1	6挡自动:1	2门三厢轿车:1	4440*2039*1426:2
27	659	进口标致	进口标致	标致	标致308sw		紧凑型车				上市	26.38万,	1.6L,1.6L,1.6L,1.6L,	汽油:1	6挡自动:1	5门旅行车:1	4500*1815*1555:2,4500*2038*1555:2
27	1106	东风标致	东风标致	标致	标致408		紧凑型车				上市	16.99万,	2.0L,2.0L,2.0L,2.0L,2.0L,1.6L,1.6L,1.6L,1.6L,	汽油:1	5挡手动:1	4门三厢轿车:1	4680*1815*1525:9
27	257	比亚迪汽车	比亚迪汽车	比亚迪	比亚迪f3		紧凑型车				上市	6.69万,	1.5L,1.5L,1.5L,	汽油:1	5挡手动:1	4门三厢轿车:1	4533*1705*1490:3
27	1470	比亚迪汽车	比亚迪汽车	比亚迪	比亚迪f3dm		紧凑型车				上市	16.98万,	1.0L,	汽油:1	无级变速器:1	4门三厢轿车:1	4533*1705*1520:1
27	259	比亚迪汽车	比亚迪汽车	比亚迪	比亚迪f3r		紧凑型车				上市	6.99万,	1.5L,1.5L,1.5L,1.5L,	汽油:1	5挡手动:1	5门两厢轿车:1	4325*1705*1490:4
27	794	比亚迪汽车	比亚迪汽车	比亚迪	比亚迪g3		紧凑型车				上市	7.89万,	1.8L,1.5L,1.5L,	汽油:1	5挡手动:1	4门三厢轿车:1	4600*1705*1490:3
27	1288	比亚迪汽车	比亚迪汽车	比亚迪	比亚迪g3r		紧凑型车				上市	7.39万,	1.8L,1.5L,	汽油:1	5挡手动:1	5门两厢轿车:1	4380*1705*1490:2
27	1144	比亚迪汽车	比亚迪汽车	比亚迪	比亚迪l3		紧凑型车				上市	7.98万,	1.5L,1.8L,1.5L,1.5L,	汽油:1	5挡手动:1	4门三厢轿车:1	4568*1716*1480:4
27	79	进口菲亚特	进口菲亚特	菲亚特	博悦		紧凑型车				上市	20.79万,	1.4L,1.4L,1.4L,1.4L,1.4L,1.4L,	汽油:1	6挡自动:1	5门两厢轿车:1	4336*1792*1498:6
27	1184	长安乘用	长安乘用	长安	长安cx30三厢		紧凑型车				上市	7.28万,	1.6L,1.6L,1.6L,	汽油:1	5挡手动:1	4门三厢轿车:1	4600*1800*1475:3
27	1172	长城汽车	长城汽车	长城	长城c30		紧凑型车				上市	8.35万,	1.5L,1.5L,1.5L,1.5L,1.5L,1.5L,	汽油:1	5挡手动:1	4门三厢轿车:1	4452*1705*1480:6
27	1171	长城汽车	长城汽车	长城	长城c50		紧凑型车				上市	9.18万,	1.5L,1.5L,1.5L,	汽油:1	5挡手动:1	4门三厢轿车:1	4650*1775*1455:3
27	1519	东风标致	东风标致	标致	cross307		紧凑型车				上市	11.08万,	1.6L,1.6L,	汽油:1	5挡手动:1	5门两厢轿车:1	4249*1786*1556:2
27	1474	进口大众	进口大众	大众	crossgolf		紧凑型车				上市	28.33万,	1.4L,	汽油:1	7挡双离合变速箱:1	5门两厢轿车:1	4221*1776*1645:1
27	186	东风日产	东风日产	日产	骐达		紧凑型车				上市	15.68万,	1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,1.6L,	汽油:1	5挡手动:1	5门两厢轿车:1	4295*1760*1520:9
